AvgTicketPrice,Cancelled,timestamp,OriginWeather,OriginRegion,OriginLocation,OriginCountry,OriginCityName,OriginAirportID,Origin,"hour_of_day",FlightTimeMin,FlightTimeHour,FlightNum,FlightDelayType,FlightDelayMin,FlightDelay,DistanceMiles,DistanceKilometers,DestWeather,DestRegion,DestLocation,DestCountry,DestCityName,DestAirportID,Dest,dayOfWeek,Carrier
"$333.99",false,"Jan 11, 2022 @ 00:33:07.000",Sunny,"CA-ON","{
  ""coordinates"": [
    -79.63059998,
    43.67720032
  ],
  ""type"": ""Point""
}",CA,Toronto,YYZ,"Lester B. Pearson International Airport",22,"614.334","10.23890606638253",OC18OXD,"No Delay",0,false,"8,016.323","12,901.021",Hail,"SE-BD","{
  ""coordinates"": [
    78.42985535,
    17.23131752
  ],
  ""type"": ""Point""
}",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport",0,"ES-Air"
"$769.29",false,"Jan 11, 2022 @ 00:28:34.000",Rain,"IT-62","{
  ""coordinates"": [
    12.5949,
    41.7994
  ],
  ""type"": ""Point""
}",IT,Rome,RM12,"Ciampino___G. B. Pastine International Airport",22,"839.716","13.995273260671663",7PTE0DR,"Carrier Delay",15,true,"6,149.46","9,896.597","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",0,JetBeats
"$410.92",true,"Jan 11, 2022 @ 00:25:19.000","Damaging Wind","GB-ENG","{
  ""coordinates"": [
    -0.190277994,
    51.14810181
  ],
  ""type"": ""Point""
}",GB,London,LGW,"London Gatwick Airport",22,"510.846","8.514102283922652",NX82QC3,"No Delay",0,false,"5,713.651","9,195.23","Thunder & Lightning","EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",0,"ES-Air"
"$780.28",false,"Jan 11, 2022 @ 00:24:39.000",Clear,"SE-BD","{
  ""coordinates"": [
    136.8049927,
    34.85839844
  ],
  ""type"": ""Point""
}",JP,Tokoname,NGO,"Chubu Centrair International Airport",22,"829.345","13.822412789723076",VLPQPEH,"Carrier Delay",225,true,"6,008.359","9,669.517",Clear,"IT-25","{
  ""coordinates"": [
    9.27674,
    45.445099
  ],
  ""type"": ""Point""
}",IT,Milan,MI11,"Milano Linate Airport",0,"ES-Air"
"$649.97",false,"Jan 11, 2022 @ 00:24:39.000",Cloudy,"IT-45","{
  ""coordinates"": [
    11.2887,
    44.5354
  ],
  ""type"": ""Point""
}",IT,Bologna,BO08,"Bologna Guglielmo Marconi Airport",22,"497.435","8.290589827331567",EY0WOND,"Late Aircraft Delay",165,true,"3,718.184","5,983.837",Cloudy,"SE-BD","{
  ""coordinates"": [
    77.103104,
    28.5665
  ],
  ""type"": ""Point""
}",IN,"New Delhi",DEL,"Indira Gandhi International Airport",0,"Logstash Airways"
"$749.5",false,"Jan 11, 2022 @ 00:24:39.000","Thunder & Lightning","IT-25","{
  ""coordinates"": [
    8.72811,
    45.6306
  ],
  ""type"": ""Point""
}",IT,Milan,MI12,"Malpensa International Airport",22,"629.691","10.494848002134919",YQ5JS8U,"Late Aircraft Delay",60,true,"3,893.885","6,266.6","Damaging Wind","CA-ON","{
  ""coordinates"": [
    -75.66919708,
    45.32249832
  ],
  ""type"": ""Point""
}",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport",0,"Kibana Airlines"
"$792.06",false,"Jan 11, 2022 @ 00:23:59.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    55.161389,
    24.896356
  ],
  ""type"": ""Point""
}",AE,"Jebel Ali",DWC,"Al Maktoum International Airport",22,"378.955","6.31592027139998",34ND9EE,"No Delay",0,false,"2,825.662","4,547.462","Thunder & Lightning","IT-52","{
  ""coordinates"": [
    10.3927,
    43.683899
  ],
  ""type"": ""Point""
}",IT,Pisa,PI05,"Pisa International Airport",0,"Logstash Airways"
"$452.87",false,"Jan 11, 2022 @ 00:17:21.000",Clear,"IT-25","{
  ""coordinates"": [
    9.27674,
    45.445099
  ],
  ""type"": ""Point""
}",IT,Milan,MI11,"Milano Linate Airport",22,"699.967","11.666122073745061",NQYN8G5,"No Delay",0,false,"6,959.033","11,199.478",Sunny,"SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",0,"Kibana Airlines"
"$451.03",false,"Jan 11, 2022 @ 00:10:08.000",Cloudy,"RU-MUR","{
  ""coordinates"": [
    33.46390152,
    68.15180206
  ],
  ""type"": ""Point""
}",RU,Olenegorsk,XLMO,"Olenya Air Base",22,"71.154","1.1858981865925837",8PCOX2H,"No Delay",0,false,"751.621","1,209.616",Clear,"SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",0,"ES-Air"
"$104.28",false,"Jan 11, 2022 @ 00:00:44.000",Clear,"PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",22,0,0,QAUBHAZ,"No Delay",0,false,0,0,Sunny,"PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",0,"Kibana Airlines"
"$710.94",true,"Jan 10, 2022 @ 23:57:29.000","Heavy Fog","US-MO","{
  ""coordinates"": [
    -94.713898,
    39.2976
  ],
  ""type"": ""Point""
}",US,"Kansas City",MCI,"Kansas City International Airport",21,"292.084","4.868069415041606",J7DVHMB,"No Delay",0,false,"2,903.883","4,673.347","Heavy Fog","EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",0,"ES-Air"
"$870.96",true,"Jan 10, 2022 @ 23:54:42.000","Damaging Wind","IT-25","{
  ""coordinates"": [
    9.70417,
    45.673901
  ],
  ""type"": ""Point""
}",IT,Bergamo,BG01,"Il Caravaggio International Airport",21,"591.654","9.860891425781453",9MTZ962,"No Delay",0,false,"6,985.092","11,241.416",Rain,"SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",0,"ES-Air"
"$778.82",false,"Jan 10, 2022 @ 23:53:32.000",Sunny,"SE-BD","{
  ""coordinates"": [
    126.791,
    37.5583
  ],
  ""type"": ""Point""
}",KR,Seoul,GMP,"Gimpo International Airport",21,"447.507","7.4584436844702955",YYWNGUD,"No Delay",0,false,"5,839.422","9,397.639",Clear,"CA-MB","{
  ""coordinates"": [
    -97.23989868,
    49.90999985
  ],
  ""type"": ""Point""
}",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport",0,"ES-Air"
"$662.81",false,"Jan 10, 2022 @ 23:52:09.000",Sunny,"US-NC","{
  ""coordinates"": [
    -78.78749847,
    35.87760162
  ],
  ""type"": ""Point""
}",US,"Raleigh/Durham",RDU,"Raleigh Durham International Airport",21,"499.907","8.331789973324522",HAEERJ7,"No Delay",0,false,"4,348.793","6,998.704",Cloudy,"CH-ZH","{
  ""coordinates"": [
    8.54917,
    47.464699
  ],
  ""type"": ""Point""
}",CH,Zurich,ZRH,"Zurich Airport",0,"Kibana Airlines"
"$458.99",true,"Jan 10, 2022 @ 23:45:07.000",Hail,"US-ME","{
  ""coordinates"": [
    -68.82810211,
    44.80739975
  ],
  ""type"": ""Point""
}",US,Bangor,BGR,"Bangor International Airport",21,"367.882","6.131361926210973",1A696GF,"No Delay",0,false,"3,657.458","5,886.107","Damaging Wind","IT-25","{
  ""coordinates"": [
    9.27674,
    45.445099
  ],
  ""type"": ""Point""
}",IT,Milan,MI11,"Milano Linate Airport",0,"Logstash Airways"
"$981.16",false,"Jan 10, 2022 @ 23:45:00.000",Clear,"SE-BD","{
  ""coordinates"": [
    -74.1469,
    4.70159
  ],
  ""type"": ""Point""
}",CO,Bogota,BOG,"El Dorado International Airport",21,"1,061.824","17.69705948234191",MBDYZUD,"Late Aircraft Delay",330,true,"9,094.682","14,636.472",Sunny,"SE-BD","{
  ""coordinates"": [
    144.843002,
    -37.673302
  ],
  ""type"": ""Point""
}",AU,Melbourne,MEL,"Melbourne International Airport",0,"Kibana Airlines"
"$117.85",false,"Jan 10, 2022 @ 23:43:05.000",Sunny,"EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",21,0,0,N2FLSMD,"No Delay",0,false,0,0,Cloudy,"EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",0,"Logstash Airways"
"$886.33",false,"Jan 10, 2022 @ 23:39:13.000",Rain,"SE-BD","{
  ""coordinates"": [
    141.6920013,
    42.77519989
  ],
  ""type"": ""Point""
}",JP,"Chitose / Tomakomai",CTS,"New Chitose Airport",21,"72.099","1.2016453356070451",F4I6SDA,"No Delay",0,false,"851.201","1,369.876",Sunny,"RU-AMU","{
  ""coordinates"": [
    128.445007,
    51.169997
  ],
  ""type"": ""Point""
}",RU,Belogorsk,XHBU,"Ukrainka Air Base",0,"Logstash Airways"
"$392.25",true,"Jan 10, 2022 @ 23:38:17.000","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    153.1170044,
    -27.38419914
  ],
  ""type"": ""Point""
}",AU,Brisbane,BNE,"Brisbane International Airport",21,"1,256.412","20.94020383318455",KH8QT4V,"No Delay",0,false,"9,368.381","15,076.946","Damaging Wind","SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",0,"Logstash Airways"
"$435.57",false,"Jan 10, 2022 @ 23:36:16.000",Sunny,"SE-BD","{
  ""coordinates"": [
    121.3359985,
    31.19790077
  ],
  ""type"": ""Point""
}",CN,Shanghai,SHA,"Shanghai Hongqiao International Airport",21,"643.699","10.728321123407694",3S4SGB1,"No Delay",0,false,"7,199.571","11,586.587",Clear,"US-NY","{
  ""coordinates"": [
    -76.10630035,
    43.11119843
  ],
  ""type"": ""Point""
}",US,Syracuse,SYR,"Syracuse Hancock International Airport",0,"Kibana Airlines"
"$532.37",false,"Jan 10, 2022 @ 23:35:47.000",Cloudy,"CA-ON","{
  ""coordinates"": [
    -79.63059998,
    43.67720032
  ],
  ""type"": ""Point""
}",CA,Toronto,YYZ,"Lester B. Pearson International Airport",21,"151.52","2.5253312652926563",WTFHVYJ,"Security Delay",105,true,"346.873","558.239",Cloudy,"US-PA","{
  ""coordinates"": [
    -75.2410965,
    39.87189865
  ],
  ""type"": ""Point""
}",US,Philadelphia,PHL,"Philadelphia International Airport",0,"Logstash Airways"
"$671.19",false,"Jan 10, 2022 @ 23:34:59.000",Cloudy,"FI-ES","{
  ""coordinates"": [
    24.9633007,
    60.31719971
  ],
  ""type"": ""Point""
}",FI,Helsinki,HEL,"Helsinki Vantaa Airport",21,"123.544","2.0590624835270708",FS7BWY8,"No Delay",0,false,"1,151.498","1,853.156",Rain,"GB-ENG","{
  ""coordinates"": [
    -0.461941,
    51.4706
  ],
  ""type"": ""Point""
}",GB,London,LHR,"London Heathrow Airport",0,JetBeats
"$679.18",false,"Jan 10, 2022 @ 23:29:14.000",Hail,"SE-BD","{
  ""coordinates"": [
    77.103104,
    28.5665
  ],
  ""type"": ""Point""
}",IN,"New Delhi",DEL,"Indira Gandhi International Airport",21,"321.148","5.352473935683676",JQHYPOA,"No Delay",0,false,"4,190.6","6,744.117",Sunny,"GB-ENG","{
  ""coordinates"": [
    -0.461941,
    51.4706
  ],
  ""type"": ""Point""
}",GB,London,LHR,"London Heathrow Airport",0,JetBeats
"$859.3",true,"Jan 10, 2022 @ 23:19:35.000",Clear,"SE-BD","{
  ""coordinates"": [
    126.4509964,
    37.46910095
  ],
  ""type"": ""Point""
}",KR,Seoul,ICN,"Incheon International Airport",21,"1,025.403","17.090045845004457",AJZBW1N,"No Delay",0,false,"12,105.959","19,482.652",Hail,"AR-B","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",0,"ES-Air"
"$745.96",true,"Jan 10, 2022 @ 23:16:47.000","Damaging Wind","IT-25","{
  ""coordinates"": [
    9.70417,
    45.673901
  ],
  ""type"": ""Point""
}",IT,Bergamo,BG01,"Il Caravaggio International Airport",21,"573.61","9.560166030987746",NEBCVAC,"NAS Delay",255,true,"4,157.476","6,690.809",Clear,"CA-ON","{
  ""coordinates"": [
    -79.63059998,
    43.67720032
  ],
  ""type"": ""Point""
}",CA,Toronto,YYZ,"Lester B. Pearson International Airport",0,"Logstash Airways"
"$820.52",false,"Jan 10, 2022 @ 23:11:32.000","Damaging Wind","SE-BD","{
  ""coordinates"": [
    144.843002,
    -37.673302
  ],
  ""type"": ""Point""
}",AU,Melbourne,MEL,"Melbourne International Airport",21,"1,797.166","29.95276930729002",LHZR0AN,"Carrier Delay",330,true,"10,028.202","16,138.828",Clear,"IT-34","{
  ""coordinates"": [
    10.8885,
    45.395699
  ],
  ""type"": ""Point""
}",IT,Verona,VR10,"Verona Villafranca Airport",0,"Kibana Airlines"
"$422.17",false,"Jan 10, 2022 @ 23:11:32.000",Hail,"GB-ENG","{
  ""coordinates"": [
    -2.274950027,
    53.35369873
  ],
  ""type"": ""Point""
}",GB,Manchester,MAN,"Manchester Airport",21,"518.655","8.644248929041035",EQ8HLGF,"No Delay",0,false,"4,511.881","7,261.169",Rain,"US-WA","{
  ""coordinates"": [
    -117.5339966,
    47.61989975
  ],
  ""type"": ""Point""
}",US,Spokane,GEG,"Spokane International Airport",0,"Kibana Airlines"
"$458.15",false,"Jan 10, 2022 @ 23:08:37.000",Rain,"DE-HE","{
  ""coordinates"": [
    8.570556,
    50.033333
  ],
  ""type"": ""Point""
}",DE,"Frankfurt am Main",FRA,"Frankfurt am Main Airport",21,"811.416","13.523598630711794",WV4TJBY,"NAS Delay",15,true,"5,443.569","8,760.575",Hail,"SE-BD","{
  ""coordinates"": [
    141.6920013,
    42.77519989
  ],
  ""type"": ""Point""
}",JP,"Chitose / Tomakomai",CTS,"New Chitose Airport",0,"Kibana Airlines"
"$614.72",false,"Jan 10, 2022 @ 23:04:46.000","Heavy Fog","FR-J","{
  ""coordinates"": [
    2.549999952,
    49.01279831
  ],
  ""type"": ""Point""
}",FR,Paris,CDG,"Charles de Gaulle International Airport",21,"580.446","9.67409360761857",SW0FB96,"No Delay",0,false,"5,770.755","9,287.13",Rain,"SE-BD","{
  ""coordinates"": [
    121.8050003,
    31.14340019
  ],
  ""type"": ""Point""
}",CN,Shanghai,PVG,"Shanghai Pudong International Airport",0,"ES-Air"
"$686.33",false,"Jan 10, 2022 @ 23:01:18.000",Rain,"US-OH","{
  ""coordinates"": [
    -81.84980011,
    41.4117012
  ],
  ""type"": ""Point""
}",US,Cleveland,CLE,"Cleveland Hopkins International Airport",21,"333.614","5.560234669641427",BTKRAHB,"No Delay",0,false,"4,353.262","7,005.896",Hail,"IT-42","{
  ""coordinates"": [
    8.8375,
    44.4133
  ],
  ""type"": ""Point""
}",IT,Genova,GE01,"Genoa Cristoforo Colombo Airport",0,JetBeats
"$104.1",false,"Jan 10, 2022 @ 22:59:14.000",Sunny,"SE-BD","{
  ""coordinates"": [
    12.2388889,
    41.8002778
  ],
  ""type"": ""Point""
}",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport",20,0,0,YG3D0CV,"No Delay",0,false,0,0,Clear,"SE-BD","{
  ""coordinates"": [
    12.2388889,
    41.8002778
  ],
  ""type"": ""Point""
}",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport",0,JetBeats
"$490.25",false,"Jan 10, 2022 @ 22:58:59.000","Thunder & Lightning","ES-M","{
  ""coordinates"": [
    -3.56264,
    40.471926
  ],
  ""type"": ""Point""
}",ES,Madrid,MAD,"Adolfo Suarez Madrid— Barajas Airport",20,"57.216","0.953591720722742",PX2FQAX,"No Delay",0,false,"675.489","1,087.095",Sunny,"IT-88","{
  ""coordinates"": [
    9.05428,
    39.251499
  ],
  ""type"": ""Point""
}",IT,Cagliari,CA07,"Cagliari Elmas Airport",0,"Logstash Airways"
"$835.04",false,"Jan 10, 2022 @ 22:53:44.000","Thunder & Lightning","US-AL","{
  ""coordinates"": [
    -86.75350189,
    33.56290054
  ],
  ""type"": ""Point""
}",US,Birmingham,BHM,"Birmingham-Shuttlesworth International Airport",20,"191.578","3.1929708251252786",MKOFFCH,"No Delay",0,false,"2,380.824","3,831.565",Sunny,"SE-BD","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",0,"Kibana Airlines"
"$181.94",true,"Jan 10, 2022 @ 22:53:44.000","Heavy Fog","IT-25","{
  ""coordinates"": [
    9.27674,
    45.445099
  ],
  ""type"": ""Point""
}",IT,Milan,MI11,"Milano Linate Airport",20,"11.479","0.19131321185761338",OZGAJ5A,"No Delay",0,false,"78.459","126.267",Rain,"IT-34","{
  ""coordinates"": [
    10.8885,
    45.395699
  ],
  ""type"": ""Point""
}",IT,Verona,VR10,"Verona Villafranca Airport",0,"Kibana Airlines"
"$923.26",false,"Jan 10, 2022 @ 22:53:44.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    121.8050003,
    31.14340019
  ],
  ""type"": ""Point""
}",CN,Shanghai,PVG,"Shanghai Pudong International Airport",20,"433.172","7.219532773447282",R04FEKZ,"No Delay",0,false,"4,844.891","7,797.095",Clear,"SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",0,JetBeats
"$394.1",false,"Jan 10, 2022 @ 22:39:39.000",Sunny,"CA-ON","{
  ""coordinates"": [
    -79.63059998,
    43.67720032
  ],
  ""type"": ""Point""
}",CA,Toronto,YYZ,"Lester B. Pearson International Airport",20,"282.239","4.70398510529149",4EN7OBB,"Late Aircraft Delay",75,true,"2,060.359","3,315.826",Sunny,"US-WA","{
  ""coordinates"": [
    -122.3089981,
    47.44900131
  ],
  ""type"": ""Point""
}",US,Seattle,SEA,"Seattle Tacoma International Airport",0,JetBeats
"$366.91",false,"Jan 10, 2022 @ 22:38:31.000",Rain,"SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",20,"564.437","9.407282072693745",ZOIK35X,"No Delay",0,false,"5,962.322","9,595.428",Sunny,"IT-34","{
  ""coordinates"": [
    12.3519,
    45.505299
  ],
  ""type"": ""Point""
}",IT,Venice,VE05,"Venice Marco Polo Airport",0,"Logstash Airways"
"$765.65",false,"Jan 10, 2022 @ 22:36:23.000",Sunny,"ES-CT","{
  ""coordinates"": [
    2.078459978,
    41.29710007
  ],
  ""type"": ""Point""
}",ES,Barcelona,BCN,"Barcelona International Airport",20,"68.604","1.1433928963561708",4YNIO8X,"No Delay",0,false,"852.566","1,372.072",Rain,"AT-9","{
  ""coordinates"": [
    16.56970024,
    48.11029816
  ],
  ""type"": ""Point""
}",AT,Vienna,VIE,"Vienna International Airport",0,JetBeats
"$350.54",false,"Jan 10, 2022 @ 22:33:15.000",Cloudy,"US-KY","{
  ""coordinates"": [
    -85.736,
    38.1744
  ],
  ""type"": ""Point""
}",US,Louisville,SDF,"Louisville International Standiford Field",20,"791.776","13.196261385710566",MMTLXDS,"Late Aircraft Delay",240,true,"5,142.863","8,276.635",Hail,"RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",0,"Logstash Airways"
"$927.65",false,"Jan 10, 2022 @ 22:31:43.000",Rain,"IT-62","{
  ""coordinates"": [
    12.5949,
    41.7994
  ],
  ""type"": ""Point""
}",IT,Rome,RM12,"Ciampino___G. B. Pastine International Airport",20,"59.077","0.9846191414354256",KWTFC1B,"No Delay",0,false,"477.215","768.003",Clear,"AT-9","{
  ""coordinates"": [
    16.56970024,
    48.11029816
  ],
  ""type"": ""Point""
}",AT,Vienna,VIE,"Vienna International Airport",0,"Kibana Airlines"
"$951.77",false,"Jan 10, 2022 @ 22:30:24.000",Clear,"FR-J","{
  ""coordinates"": [
    2.549999952,
    49.01279831
  ],
  ""type"": ""Point""
}",FR,Paris,CDG,"Charles de Gaulle International Airport",20,"19.991","0.3331794060493909",TEQP8P8,"No Delay",0,false,"236.012","379.825",Rain,"GB-ENG","{
  ""coordinates"": [
    -0.368333012,
    51.87469864
  ],
  ""type"": ""Point""
}",GB,London,LTN,"London Luton Airport",0,"Kibana Airlines"
"$678.69",false,"Jan 10, 2022 @ 22:27:53.000",Cloudy,"DE-BY","{
  ""coordinates"": [
    11.7861,
    48.353802
  ],
  ""type"": ""Point""
}",DE,Munich,MUC,"Munich Airport",20,"391.672","6.527866130981058",YD8ZYO1,"No Delay",0,false,"4,624.1","7,441.768",Sunny,"RU-AMU","{
  ""coordinates"": [
    128.445007,
    51.169997
  ],
  ""type"": ""Point""
}",RU,Belogorsk,XHBU,"Ukrainka Air Base",0,"Kibana Airlines"
"$322.93",false,"Jan 10, 2022 @ 22:20:21.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",20,"1,811.348","30.189127852013264",OUSQMGM,"NAS Delay",30,true,"12,175.659","19,594.824",Sunny,"SE-BD","{
  ""coordinates"": [
    121.8050003,
    31.14340019
  ],
  ""type"": ""Point""
}",CN,Shanghai,PVG,"Shanghai Pudong International Airport",0,"Kibana Airlines"
"$997.78",true,"Jan 10, 2022 @ 22:20:21.000",Rain,"DE-BE","{
  ""coordinates"": [
    13.2877,
    52.5597
  ],
  ""type"": ""Point""
}",DE,Berlin,TXL,"Berlin-Tegel Airport",20,"94.933","1.5822182887117624",YLQZZND,"Carrier Delay",15,true,"993.363","1,598.662","Damaging Wind","IT-82","{
  ""coordinates"": [
    13.091,
    38.175999
  ],
  ""type"": ""Point""
}",IT,Palermo,PA03,"Falcone Borsellino Airport",0,"Kibana Airlines"
"$919.8",false,"Jan 10, 2022 @ 22:18:45.000",Rain,"ES-M","{
  ""coordinates"": [
    -3.56264,
    40.471926
  ],
  ""type"": ""Point""
}",ES,Madrid,MAD,"Adolfo Suarez Madrid— Barajas Airport",20,"377.22","6.287002885298089",ZSUBO8K,"No Delay",0,false,"3,515.906","5,658.303",Cloudy,"SE-BD","{
  ""coordinates"": [
    55.36439896,
    25.25279999
  ],
  ""type"": ""Point""
}",AE,Dubai,DXB,"Dubai International Airport",0,"Logstash Airways"
"$872.3",false,"Jan 10, 2022 @ 22:16:57.000","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    153.1170044,
    -27.38419914
  ],
  ""type"": ""Point""
}",AU,Brisbane,BNE,"Brisbane International Airport",20,"844.175","14.069576623175156",982ICVJ,"No Delay",0,false,"5,770.003","9,285.921",Cloudy,"SE-BD","{
  ""coordinates"": [
    77.706299,
    13.1979
  ],
  ""type"": ""Point""
}",IN,Bangalore,BLR,"Kempegowda International Airport",0,JetBeats
"$388.58",false,"Jan 10, 2022 @ 22:16:57.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    55.161389,
    24.896356
  ],
  ""type"": ""Point""
}",AE,"Jebel Ali",DWC,"Al Maktoum International Airport",20,"1,003.938","16.73229927240202",K2I8BE0,"No Delay",0,false,"7,485.817","12,047.256","Thunder & Lightning","PR-U-A","{
  ""coordinates"": [
    -66.00180054,
    18.43939972
  ],
  ""type"": ""Point""
}",PR,"San Juan",SJU,"Luis Munoz Marin International Airport",0,"ES-Air"
